record,Country,state,year,month,time,cases,X,Y,pop,direction,id,no,id_1,rh,pr,tmmx,tmmn,si
957,TH,Kalasin,2018,9,21,52,103.6240181,16.62605332,985346,northeastern,29,8,14,82.56602236,170.9391892,31.85540541,24.22837838,
958,TH,Kalasin,2018,10,22,33,103.6240181,16.62605332,985346,northeastern,29,8,14,76.43790121,56.81756757,32.93918919,22.96554054,
959,TH,Kalasin,2018,11,23,14,103.6240181,16.62605332,985346,northeastern,29,8,14,72.07678924,8,32.40608108,20.57702703,
960,TH,Kalasin,2018,12,24,21,103.6240181,16.62605332,985346,northeastern,29,8,14,75.31178253,3.851351351,31.70135135,19.71283784,
961,TH,Kalasin,2019,1,25,13,103.6240181,16.62605332,983418,northeastern,29,8,14,71.29959885,1.824324324,32.72094595,18.83040541,
962,TH,Kalasin,2019,2,26,17,103.6240181,16.62605332,983418,northeastern,29,8,14,71.05323771,13.02027027,35.65878378,22.10337838,
963,TH,Kalasin,2019,3,27,32,103.6240181,16.62605332,983418,northeastern,29,8,14,65.95682124,11.41216216,37.14527027,24.36621622,
964,TH,Kalasin,2019,4,28,43,103.6240181,16.62605332,983418,northeastern,29,8,14,75.49418171,50.60135135,37.67162162,26.13918919,
965,TH,Kalasin,2019,5,29,50,103.6240181,16.62605332,983418,northeastern,29,8,14,80.96909812,213.6418919,34.95675676,25.34189189,
966,TH,Kalasin,2019,6,30,172,103.6240181,16.62605332,983418,northeastern,29,8,14,78.54519282,136.4189189,34.53445946,26.45810811,
967,TH,Kalasin,2019,7,31,203,103.6240181,16.62605332,983418,northeastern,29,8,14,80.23394069,151.222973,33.48378378,25.9,
968,TH,Kalasin,2019,8,32,183,103.6240181,16.62605332,983418,northeastern,29,8,14,84.20041754,451.5810811,31.93040541,24.81148649,
969,TH,Kalasin,2019,9,33,98,103.6240181,16.62605332,983418,northeastern,29,8,14,75.26976467,276.472973,31.875,24.61891892,
970,TH,Kalasin,2019,10,34,69,103.6240181,16.62605332,983418,northeastern,29,8,14,73.8925025,35.63513514,32.89594595,24.1027027,
971,TH,Kalasin,2019,11,35,56,103.6240181,16.62605332,983418,northeastern,29,8,14,69.62529605,8.513513514,31.73716216,20.37905405,
972,TH,Kalasin,2019,12,36,21,103.6240181,16.62605332,983418,northeastern,29,8,14,62.03241119,0,30.44594595,17.57837838,
973,TH,Kalasin,2020,1,37,24,103.6240181,16.62605332,977175,northeastern,29,8,14,64.67348728,2.081081081,32.54797297,18.75540541,0
974,TH,Kalasin,2020,2,38,18,103.6240181,16.62605332,977175,northeastern,29,8,14,59.95579413,0.155405405,32.69391892,19.31148649,0
975,TH,Kalasin,2020,3,39,29,103.6240181,16.62605332,977175,northeastern,29,8,14,69.7554611,43.70945946,35.71283784,23.03378378,35.90258065
976,TH,Kalasin,2020,4,40,80,103.6240181,16.62605332,977175,northeastern,29,8,14,78.94668192,26.60135135,35.25135135,23.61891892,76.264
977,TH,Kalasin,2020,5,41,64,103.6240181,16.62605332,977175,northeastern,29,8,14,74.71732815,107.8581081,36.24527027,26.55945946,75
978,TH,Kalasin,2020,6,42,81,103.6240181,16.62605332,977175,northeastern,29,8,14,81.82761254,128.6351351,33.73243243,25.64054054,62.99333333
979,TH,Kalasin,2020,7,43,155,103.6240181,16.62605332,977175,northeastern,29,8,14,85.12605116,148.3851351,33.33040541,25.84256757,52.78
980,TH,Kalasin,2020,8,44,85,103.6240181,16.62605332,977175,northeastern,29,8,14,84.09958009,292.2162162,31.76148649,24.54054054,51.16580645
981,TH,Kalasin,2020,9,45,46,103.6240181,16.62605332,977175,northeastern,29,8,14,86.29829407,251.6486486,32.37094595,24.94189189,47.776
982,TH,Kalasin,2020,10,46,20,103.6240181,16.62605332,977175,northeastern,29,8,14,79.6274247,266.6824324,30.24932432,21.35608108,47.22
983,TH,Kalasin,2020,11,47,9,103.6240181,16.62605332,977175,northeastern,29,8,14,63.52570815,11.85810811,31.39662162,19.95202703,48.054
984,TH,Kalasin,2020,12,48,3,103.6240181,16.62605332,977175,northeastern,29,8,14,69.00932647,0,29.86081081,16.99121622,54.92870968
985,TH,Kalasin,2021,1,49,2,103.6240181,16.62605332,977175,northeastern,29,8,14,62.45109643,0,28.79932432,14.9222973,59.31967742
986,TH,Kalasin,2021,2,50,2,103.6240181,16.62605332,977175,northeastern,29,8,14,54.5413597,13.58783784,31.67094595,18.3,49.30642857
987,TH,Kalasin,2021,3,51,3,103.6240181,16.62605332,977175,northeastern,29,8,14,71.05231579,20.05405405,35.11351351,22.43445946,47.22
988,TH,Kalasin,2021,4,52,3,103.6240181,16.62605332,977175,northeastern,29,8,14,79.05969259,106.5810811,35.30608108,23.58918919,51.60333333
989,TH,Kalasin,2021,5,53,8,103.6240181,16.62605332,977175,northeastern,29,8,14,79.74766463,92.82432432,35.26486486,25.57905405,59.26
990,TH,Kalasin,2021,6,54,30,103.6240181,16.62605332,977175,northeastern,29,8,14,76.89698173,142.2635135,33.63445946,25.54459459,56.10933333
991,TH,Kalasin,2021,7,55,10,103.6240181,16.62605332,977175,northeastern,29,8,14,82.94016518,260.9932432,32.93445946,25.34864865,59.31806452
992,TH,Kalasin,2021,8,56,25,103.6240181,16.62605332,977175,northeastern,29,8,14,81.77957731,147.8175676,32.86351351,25.64054054,73.22322581
993,TH,Kalasin,2021,9,57,20,103.6240181,16.62605332,977175,northeastern,29,8,14,86.11557234,350.7297297,31.57297297,24.05945946,55.09
994,TH,Kalasin,2021,10,58,10,103.6240181,16.62605332,977175,northeastern,29,8,14,80.51932335,153.8040541,31.81216216,22.83445946,56.64580645
995,TH,Kalasin,2021,11,59,4,103.6240181,16.62605332,977175,northeastern,29,8,14,69.27863368,1.97972973,31.56554054,20.12297297,58.306
996,TH,Kalasin,2021,12,60,2,103.6240181,16.62605332,977175,northeastern,29,8,14,61.5898794,0.155405405,29.78986486,16.90675676,42.64
997,TH,Kalasin,2022,1,61,3,103.6240181,16.62605332,977175,northeastern,29,8,14,61.86659047,1.195945946,31.75945946,18.15135135,41.35580645
998,TH,Kalasin,2022,2,62,1,103.6240181,16.62605332,977175,northeastern,29,8,14,76.31476052,36.16891892,31.29662162,17.73918919,40.67714286
999,TH,Kalasin,2022,3,63,2,103.6240181,16.62605332,977175,northeastern,29,8,14,77.61222917,72.08108108,35.1722973,22.49527027,43.06
1000,TH,Kalasin,2022,4,64,0,103.6240181,16.62605332,977175,northeastern,29,8,14,75.73563292,61.30405405,34.02702703,22.40810811,37.5
1001,TH,Kalasin,2022,5,65,7,103.6240181,16.62605332,977175,northeastern,29,8,14,83.55105503,182.2162162,32.80878378,23.10743243,34.99064516
1002,TH,Kalasin,2022,6,66,44,103.6240181,16.62605332,977175,northeastern,29,8,14,77.8050532,143.2972973,33.69189189,25.52702703,28.48466667
1003,TH,Kalasin,2022,7,67,48,103.6240181,16.62605332,977175,northeastern,29,8,14,85.20017516,266.9459459,32.65202703,25.26621622,24.07
1004,TH,Kalasin,2022,8,68,46,103.6240181,16.62605332,977175,northeastern,29,8,14,84.20535737,239.5067568,31.85,24.72702703,29.09193548
1005,TH,Kalasin,2022,9,69,15,103.6240181,16.62605332,977175,northeastern,29,8,14,87.78648846,299.7635135,31.375,24.14594595,29.63
1006,TH,Kalasin,2022,10,70,12,103.6240181,16.62605332,977175,northeastern,29,8,14,71.06877873,120.1216216,30.95135135,21.87162162,5.56
1007,TH,Kalasin,2022,11,71,13,103.6240181,16.62605332,977175,northeastern,29,8,14,72.70960988,37.21621622,32.66283784,21.01824324,5.56
1008,TH,Kalasin,2022,12,72,9,103.6240181,16.62605332,977175,northeastern,29,8,14,67.67194263,0,29.51148649,16.91486486,5.56
1009,TH,Kamphaeng Phet,2017,1,1,1,99.53436928,16.33110764,729133,northern,30,64,15,81.96408158,16.59259259,32.21058201,21.21269841,
1010,TH,Kamphaeng Phet,2017,2,2,3,99.53436928,16.33110764,729133,northern,30,64,15,62.95886319,11.23280423,34.51904762,20.5010582,
1011,TH,Kamphaeng Phet,2017,3,3,9,99.53436928,16.33110764,729133,northern,30,64,15,60.32459532,52.87301587,36.18835979,24.0010582,
1012,TH,Kamphaeng Phet,2017,4,4,17,99.53436928,16.33110764,729133,northern,30,64,15,73.76239139,52.1957672,36.41269841,25.18730159,
1013,TH,Kamphaeng Phet,2017,5,5,13,99.53436928,16.33110764,729133,northern,30,64,15,85.05751425,322.2380952,34.17037037,24.96613757,
1014,TH,Kamphaeng Phet,2017,6,6,66,99.53436928,16.33110764,729133,northern,30,64,15,81.7170197,234.5873016,33.20740741,24.73121693,
1015,TH,Kamphaeng Phet,2017,7,7,116,99.53436928,16.33110764,729133,northern,30,64,15,83.10022566,144.8888889,32.19259259,24.55449735,
1016,TH,Kamphaeng Phet,2017,8,8,52,99.53436928,16.33110764,729133,northern,30,64,15,83.60554032,213.4232804,32.39470899,24.64285714,
1017,TH,Kamphaeng Phet,2017,9,9,63,99.53436928,16.33110764,729133,northern,30,64,15,79.70143939,249.2275132,32.69259259,24.55449735,
1018,TH,Kamphaeng Phet,2017,10,10,25,99.53436928,16.33110764,729133,northern,30,64,15,85.02151328,267.3121693,31.89259259,23.97777778,
1019,TH,Kamphaeng Phet,2017,11,11,12,99.53436928,16.33110764,729133,northern,30,64,15,86.07737587,28.1957672,31.75767196,22.6010582,
1020,TH,Kamphaeng Phet,2017,12,12,6,99.53436928,16.33110764,729133,northern,30,64,15,80.82641864,28.30687831,30.6021164,19.62539683,
1021,TH,Kamphaeng Phet,2018,1,13,9,99.53436928,16.33110764,727807,northern,30,64,15,78.1195357,2.116402116,31.81058201,20.22539683,
1022,TH,Kamphaeng Phet,2018,2,14,8,99.53436928,16.33110764,727807,northern,30,64,15,73.6866925,25.68783069,33.21904762,20.81269841,
1023,TH,Kamphaeng Phet,2018,3,15,12,99.53436928,16.33110764,727807,northern,30,64,15,63.99328985,20.62962963,35.22328042,24.08835979,
1024,TH,Kamphaeng Phet,2018,4,16,27,99.53436928,16.33110764,727807,northern,30,64,15,75.11575067,89.86243386,35.5010582,24.78730159,
1025,TH,Kamphaeng Phet,2018,5,17,56,99.53436928,16.33110764,727807,northern,30,64,15,78.4837022,176.6772487,34.18201058,24.45449735,
1026,TH,Kamphaeng Phet,2018,6,18,135,99.53436928,16.33110764,727807,northern,30,64,15,84.02775711,135.3174603,32.70846561,24.64285714,
1027,TH,Kamphaeng Phet,2018,7,19,153,99.53436928,16.33110764,727807,northern,30,64,15,86.24464877,137.0529101,31.90634921,24.75449735,
1028,TH,Kamphaeng Phet,2018,8,20,117,99.53436928,16.33110764,727807,northern,30,64,15,86.61816693,162.7830688,31.48201058,24.14285714,
1029,TH,Kamphaeng Phet,2018,9,21,68,99.53436928,16.33110764,727807,northern,30,64,15,79.74144305,145.4074074,32.46825397,24.14391534,
1030,TH,Kamphaeng Phet,2018,10,22,38,99.53436928,16.33110764,727807,northern,30,64,15,83.84776011,137.2857143,32.99259259,23.98941799,
1031,TH,Kamphaeng Phet,2018,11,23,41,99.53436928,16.33110764,727807,northern,30,64,15,80.09567608,26.85714286,32.98201058,22.31375661,
1032,TH,Kamphaeng Phet,2018,12,24,36,99.53436928,16.33110764,727807,northern,30,64,15,80.5248185,11.96825397,32.5031746,21.61481481,
1033,TH,Kamphaeng Phet,2019,1,25,17,99.53436928,16.33110764,725867,northern,30,64,15,77.12340978,18.15873016,33.79153439,19.34338624,
1034,TH,Kamphaeng Phet,2019,2,26,14,99.53436928,16.33110764,725867,northern,30,64,15,58.08861094,22.68783069,35.42010582,21.07513228,
1035,TH,Kamphaeng Phet,2019,3,27,25,99.53436928,16.33110764,725867,northern,30,64,15,48.11334293,14.50793651,36.2031746,23.32751323,
1036,TH,Kamphaeng Phet,2019,4,28,26,99.53436928,16.33110764,725867,northern,30,64,15,54.29916596,13.64021164,38.57671958,26.3989418,
1037,TH,Kamphaeng Phet,2019,5,29,18,99.53436928,16.33110764,725867,northern,30,64,15,76.2077956,129.1904762,36.35449735,26.35026455,
1038,TH,Kamphaeng Phet,2019,6,30,54,99.53436928,16.33110764,725867,northern,30,64,15,83.95134295,116.5608466,34.06402116,25.23544974,
1039,TH,Kamphaeng Phet,2019,7,31,87,99.53436928,16.33110764,725867,northern,30,64,15,79.12936139,119.5291005,33.17354497,24.93439153,
1040,TH,Kamphaeng Phet,2019,8,32,66,99.53436928,16.33110764,725867,northern,30,64,15,86.20475119,319.1058201,31.98306878,24.14285714,
1041,TH,Kamphaeng Phet,2019,9,33,20,99.53436928,16.33110764,725867,northern,30,64,15,83.82290052,175.6613757,32.17248677,24.24708995,
1042,TH,Kamphaeng Phet,2019,10,34,19,99.53436928,16.33110764,725867,northern,30,64,15,81.85420728,68.06349206,32.67037037,24.19259259,
1043,TH,Kamphaeng Phet,2019,11,35,19,99.53436928,16.33110764,725867,northern,30,64,15,81.5237453,33.60846561,31.97354497,21.69470899,
1044,TH,Kamphaeng Phet,2019,12,36,1,99.53436928,16.33110764,725867,northern,30,64,15,73.95189457,0.989417989,31.49047619,18.64973545,
1045,TH,Kamphaeng Phet,2020,1,37,11,99.53436928,16.33110764,714118,northern,30,64,15,64.55781111,1.126984127,34.17671958,20.04021164,0
1046,TH,Kamphaeng Phet,2020,2,38,7,99.53436928,16.33110764,714118,northern,30,64,15,60.90819984,0.010582011,35.05026455,21.1042328,0
1047,TH,Kamphaeng Phet,2020,3,39,22,99.53436928,16.33110764,714118,northern,30,64,15,50.77924872,7.783068783,37.18941799,24.6010582,35.90258065
1048,TH,Kamphaeng Phet,2020,4,40,9,99.53436928,16.33110764,714118,northern,30,64,15,58.91823041,35.86243386,37.70529101,25.71587302,76.264
1049,TH,Kamphaeng Phet,2020,5,41,10,99.53436928,16.33110764,714118,northern,30,64,15,75.55876539,60.86243386,36.68306878,26.67883598,75
1050,TH,Kamphaeng Phet,2020,6,42,17,99.53436928,16.33110764,714118,northern,30,64,15,82.45263163,116.037037,34.19470899,25.45343915,62.99333333
1051,TH,Kamphaeng Phet,2020,7,43,46,99.53436928,16.33110764,714118,northern,30,64,15,82.07062284,94.88888889,33.76825397,25.61640212,52.78
1052,TH,Kamphaeng Phet,2020,8,44,51,99.53436928,16.33110764,714118,northern,30,64,15,82.618417,182.1111111,32.57989418,24.65238095,51.16580645
1053,TH,Kamphaeng Phet,2020,9,45,29,99.53436928,16.33110764,714118,northern,30,64,15,83.08405142,251.6560847,32.66825397,24.64285714,47.776
1054,TH,Kamphaeng Phet,2020,10,46,15,99.53436928,16.33110764,714118,northern,30,64,15,88.71937674,223.2222222,31.36507937,22.96296296,47.22
1055,TH,Kamphaeng Phet,2020,11,47,5,99.53436928,16.33110764,714118,northern,30,64,15,78.32718336,13.97883598,32.66825397,22.38941799,48.054
1056,TH,Kamphaeng Phet,2020,12,48,3,99.53436928,16.33110764,714118,northern,30,64,15,71.36964077,0.116402116,31.99047619,19.33809524,54.92870968
1057,TH,Kamphaeng Phet,2021,1,49,3,99.53436928,16.33110764,714118,northern,30,64,15,66.2538216,0,31.46084656,17.4,59.31967742
1058,TH,Kamphaeng Phet,2021,2,50,5,99.53436928,16.33110764,714118,northern,30,64,15,62.33708409,8.275132275,34.14179894,20.19470899,49.30642857
1059,TH,Kamphaeng Phet,2021,3,51,7,99.53436928,16.33110764,714118,northern,30,64,15,60.53529259,13.93121693,36.91534392,24.23968254,47.22
1060,TH,Kamphaeng Phet,2021,4,52,3,99.53436928,16.33110764,714118,northern,30,64,15,77.72312019,202.3703704,35.53650794,23.45978836,51.60333333
1061,TH,Kamphaeng Phet,2021,5,53,6,99.53436928,16.33110764,714118,northern,30,64,15,78.00258867,86.67724868,35.45661376,25.46402116,59.26
1062,TH,Kamphaeng Phet,2021,6,54,4,99.53436928,16.33110764,714118,northern,30,64,15,79.41268142,121.973545,33.57354497,24.83227513,56.10933333
1063,TH,Kamphaeng Phet,2021,7,55,10,99.53436928,16.33110764,714118,northern,30,64,15,86.7190861,159.9153439,32.58518519,24.44391534,59.31806452
1064,TH,Kamphaeng Phet,2021,8,56,11,99.53436928,16.33110764,714118,northern,30,64,15,85.09706087,148.7037037,32.6957672,24.68095238,73.22322581
1065,TH,Kamphaeng Phet,2021,9,57,9,99.53436928,16.33110764,714118,northern,30,64,15,86.75801535,312.3862434,31.68201058,23.64497355,55.09
1066,TH,Kamphaeng Phet,2021,10,58,5,99.53436928,16.33110764,714118,northern,30,64,15,83.94243953,208.9365079,32.17989418,23.77671958,56.64580645
1067,TH,Kamphaeng Phet,2021,11,59,0,99.53436928,16.33110764,714118,northern,30,64,15,79.21979381,17.43915344,32.97037037,22.6031746,58.306
1068,TH,Kamphaeng Phet,2021,12,60,1,99.53436928,16.33110764,714118,northern,30,64,15,73.15127983,1.116402116,31.27883598,18.62645503,42.64
1069,TH,Kamphaeng Phet,2022,1,61,0,99.53436928,16.33110764,714118,northern,30,64,15,64.94240732,4.264550265,32.87460317,19.22645503,41.35580645
1070,TH,Kamphaeng Phet,2022,2,62,1,99.53436928,16.33110764,714118,northern,30,64,15,68.68938281,63.18518519,34.18201058,20.32433862,40.67714286
1071,TH,Kamphaeng Phet,2022,3,63,1,99.53436928,16.33110764,714118,northern,30,64,15,71.20085007,55.82539683,36.48941799,24.1010582,43.06
1072,TH,Kamphaeng Phet,2022,4,64,2,99.53436928,16.33110764,714118,northern,30,64,15,74.12734408,32.31216931,36.66296296,24.77460317,37.5
1073,TH,Kamphaeng Phet,2022,5,65,8,99.53436928,16.33110764,714118,northern,30,64,15,83.4694959,223.2910053,33.66190476,23.74497355,34.99064516
1074,TH,Kamphaeng Phet,2022,6,66,28,99.53436928,16.33110764,714118,northern,30,64,15,81.17936912,74.16931217,33.26296296,24.52063492,28.48466667
1075,TH,Kamphaeng Phet,2022,7,67,33,99.53436928,16.33110764,714118,northern,30,64,15,83.20071242,141.6402116,32.93544974,24.90793651,24.07
1076,TH,Kamphaeng Phet,2022,8,68,48,99.53436928,16.33110764,714118,northern,30,64,15,83.19224633,161.7513228,32.07248677,24.24391534,29.09193548
1077,TH,Kamphaeng Phet,2022,9,69,34,99.53436928,16.33110764,714118,northern,30,64,15,84.47876784,299.8306878,31.76825397,23.83227513,29.63
1078,TH,Kamphaeng Phet,2022,10,70,26,99.53436928,16.33110764,714118,northern,30,64,15,82.38732208,119.7037037,31.58201058,23.09153439,5.56
1079,TH,Kamphaeng Phet,2022,11,71,13,99.53436928,16.33110764,714118,northern,30,64,15,79.25093385,78.28042328,32.68201058,22.12751323,5.56
1080,TH,Kamphaeng Phet,2022,12,72,13,99.53436928,16.33110764,714118,northern,30,64,15,75.6211126,2,31.37989418,19.31481481,5.56
1081,TH,Kanchanaburi,2017,1,1,4,99.05011863,14.58217318,887979,central,31,60,16,76.24483285,22.26341463,31.67146341,20.98341463,
1082,TH,Kanchanaburi,2017,2,2,1,99.05011863,14.58217318,887979,central,31,60,16,63.45473276,12.19268293,33.67634146,19.55390244,
1083,TH,Kanchanaburi,2017,3,3,1,99.05011863,14.58217318,887979,central,31,60,16,62.9193353,59.95609756,35.12536585,22.51097561,
1084,TH,Kanchanaburi,2017,4,4,1,99.05011863,14.58217318,887979,central,31,60,16,71.56827634,52.01463415,35.16439024,24.07536585,
1085,TH,Kanchanaburi,2017,5,5,4,99.05011863,14.58217318,887979,central,31,60,16,80.00648022,488.3609756,32.6202439,24.1704878,
1086,TH,Kanchanaburi,2017,6,6,12,99.05011863,14.58217318,887979,central,31,60,16,79.18194288,497.1560976,31.70073171,23.69195122,
1087,TH,Kanchanaburi,2017,7,7,18,99.05011863,14.58217318,887979,central,31,60,16,82.32930236,407.4365854,30.99658537,23.56121951,
1088,TH,Kanchanaburi,2017,8,8,15,99.05011863,14.58217318,887979,central,31,60,16,81.95827449,495.0463415,31.20707317,23.70536585,
1089,TH,Kanchanaburi,2017,9,9,4,99.05011863,14.58217318,887979,central,31,60,16,79.81074306,388.0804878,31.89292683,23.76,
1090,TH,Kanchanaburi,2017,10,10,4,99.05011863,14.58217318,887979,central,31,60,16,81.04294562,301.8609756,31.54780488,23.53560976,
1091,TH,Kanchanaburi,2017,11,11,10,99.05011863,14.58217318,887979,central,31,60,16,79.68030196,53.17804878,31.06926829,22.4502439,
1092,TH,Kanchanaburi,2017,12,12,3,99.05011863,14.58217318,887979,central,31,60,16,73.40074107,25.18292683,30.38780488,19.96292683,
1093,TH,Kanchanaburi,2018,1,13,8,99.05011863,14.58217318,893151,central,31,60,16,78.94355566,5.941463415,31.71682927,20.24219512,
1094,TH,Kanchanaburi,2018,2,14,9,99.05011863,14.58217318,893151,central,31,60,16,73.58191659,24.8902439,32.42341463,19.87195122,
1095,TH,Kanchanaburi,2018,3,15,10,99.05011863,14.58217318,893151,central,31,60,16,66.88493182,33.11463415,34.48170732,22.60341463,
1096,TH,Kanchanaburi,2018,4,16,26,99.05011863,14.58217318,893151,central,31,60,16,70.64003104,139.4,34.18243902,23.49634146,
1097,TH,Kanchanaburi,2018,5,17,41,99.05011863,14.58217318,893151,central,31,60,16,75.18650047,213.8292683,32.96609756,23.7995122,
1098,TH,Kanchanaburi,2018,6,18,84,99.05011863,14.58217318,893151,central,31,60,16,83.15273665,346.6731707,31.27804878,23.6402439,
1099,TH,Kanchanaburi,2018,7,19,59,99.05011863,14.58217318,893151,central,31,60,16,85.77980927,411.9097561,30.31756098,23.79780488,
1100,TH,Kanchanaburi,2018,8,20,88,99.05011863,14.58217318,893151,central,31,60,16,84.34067169,477.5560976,30.13268293,23.21878049,
1101,TH,Kanchanaburi,2018,9,21,19,99.05011863,14.58217318,893151,central,31,60,16,80.41074105,288.8219512,31.23658537,23.27804878,
1102,TH,Kanchanaburi,2018,10,22,23,99.05011863,14.58217318,893151,central,31,60,16,81.37475761,207.1170732,32.36292683,23.54317073,
1103,TH,Kanchanaburi,2018,11,23,27,99.05011863,14.58217318,893151,central,31,60,16,76.52572282,45.35609756,32.50707317,22.32463415,
